Date;Screen Name;Full Name;Sentiment;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps
3/27/2017 5:37:00;@Deportes13cl;Deportes 13;0;VIDEO | @LaRoja vs. @SeleVinotinto: El plan de Juan Antonio Pizzi está casi listo ? https://t.co/CuGnbypRMl https://t.co/gsQiDetbyB;846340275580502016;TweetDeck;602670;105227;3;0;No;19/08/2009;;¡Infórmate de toda la actualidad deportiva nacional e internacional y únete a nuestro fan page! http://t.co/KMx86KKQVg;View;
3/27/2017 5:38:35;@sebastianBalti4;Central de noticias;0;[VIDEO] Chile vs. Venezuela: El plan de Juan Antonio Pizzi está casi listo https://t.co/qmzdNpkBsP https://t.co/zr73XBlVFv;846340671883493376;dlvr.it;644;3996;1;0;No;12/02/2016;;comunicador productor (Journalist ) Community Manager;View;
3/27/2017 5:38:58;@sebastianBalti4;Central de noticias;0;¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias https://t.co/18tWpEadX2 https://t.co/2hNrctEfmd;846340768641957888;dlvr.it;644;3996;0;0;No;12/02/2016;;comunicador productor (Journalist ) Community Manager;View;
3/27/2017 5:40:57;@T13;Tele13;0;RT @Deportes13cl: VIDEO | @LaRoja vs. @SeleVinotinto: El plan de Juan Antonio Pizzi está casi listo ? https://t.co/CuGnbypRMl https://t.co/…;846341268892401664;TweetDeck;2731446;111771;3;0;No;17/03/2009;Santiago, Chile;Cuenta oficial de las plataformas informativas del Departamento de Prensa de Canal 13.;View;
3/27/2017 5:41:37;@pakamope;Paola Moreno Pérez;0;RT @Deportes13cl: VIDEO | @LaRoja vs. @SeleVinotinto: El plan de Juan Antonio Pizzi está casi listo ? https://t.co/CuGnbypRMl https://t.co/…;846341435322503168;Twitter for Android;592;486;3;0;No;12/08/2009;Rancagua, Libertador General B;Periodista. Corresponsal de Canal 13 y La Tercera. Trabajé como corresponsal para la Nación, Radio Cooperativa y El Mercurio.;View;
3/27/2017 5:44:19;@jdiazzapata5;Juan Diaz;0;RT @Deportes13cl: VIDEO | @LaRoja vs. @SeleVinotinto: El plan de Juan Antonio Pizzi está casi listo ? https://t.co/CuGnbypRMl https://t.co/…;846342118096457728;Twitter for Android;18;27;3;0;No;08/01/2017;Coquimbo, Chile;eres el regalo mas hermoso..!!;View;
3/27/2017 5:54:06;@jdiazzapata5;Juan Diaz;0;RT @Tele13_Radio: ?????? ¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias https://t.co/Y2HU0WT7Zk https:/…;846344577552433153;Twitter for Android;18;27;5;0;No;08/01/2017;Coquimbo, Chile;eres el regalo mas hermoso..!!;View;
3/27/2017 5:54:51;@jdiazzapata5;Juan Diaz;0;RT @T13: ?????? ¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias » https://t.co/YwNBunMvFb https://t.co/R…;846344768414257152;Twitter for Android;18;27;3;0;No;08/01/2017;Coquimbo, Chile;eres el regalo mas hermoso..!!;View;
3/27/2017 5:56:49;@jdiazzapata5;Juan Diaz;1;"RT @Deportes13cl: FOTOS I Un travieso @Alexis_Sanchez ""hace de las suyas"" en práctica dominical de @LaRoja ? https://t.co/SXSVMRYIek https:…";846345260976525312;Twitter for Android;18;27;3;0;No;08/01/2017;Coquimbo, Chile;eres el regalo mas hermoso..!!;View;
3/27/2017 6:04:20;@DMVecinal;dm vecinal;0;RT @Tele13_Radio: ?????? ¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias https://t.co/Y2HU0WT7Zk https:/…;846347152657809409;Twitter for Android;4394;4113;5;0;No;27/02/2014;Santiago de Chile - Chile.;[Alimentación sana - Calidad de vida - Deportes - Circuitos artísticos y culturales - Ciencia y tecnología] [Prototipo etapa 3.9] [Independiente y transversal];View;
3/27/2017 6:26:19;@maryiperez11;maryi perez;0;#SabadoDeGanarSeguidores ¿A qué hora juega Chile?: Mira la programación de la fecha 14 de ... - Teletrece https://t.co/DRzAIYCtHI;846352687532683269;dlvr.it;578;620;0;0;No;27/03/2016;;Chile merece dignidad;View;
3/27/2017 7:23:13;@BufondelRock;Eduardo Madrid;1;@FOXSports_Chile , compuse una canción dedicada a la selección chilena, puede llegar a ser un himno... dame la posibilidad de mostrartela;846367005481553924;Twitter for Android;42;310;0;0;No;24/11/2016;Viña del Mar, Chile;Rockero, artesano de las artes visuales, poeta, guitarrista y bajista de rock y metal, cuentero y soñador, amante del la belleza femenina y constructor...;View;
3/27/2017 8:17:24;@FOXSports_Chile;FOX Sports Chile;0;¿ESPÍAS? #LaRojaxFOX Un dron irrumpió la práctica privada de la Selección Chilena en el Estadio Monumental. Informa… https://t.co/PNSvPvBZcv;846380639565819905;Twitter Ads;158473;57;4;0;No;25/07/2013;Chile;Twitter oficial de FOX Sports Chile. El canal de deportes #1 en audiencia en Latinoamérica.;View;
3/27/2017 8:20:04;@clamuco;claudia mcg;0;RT @PublimetroChile: Tercer entrenamiento de Chile estuvo marcado por la visita de funcionarios de la FIFA a Juan Pinto Durán https://t.co/…;846381311413514240;Twitter for iPhone;226;414;2;0;No;11/01/2012;;;View;
3/27/2017 9:39:09;@CarlosOrtizR;Carlos Ortiz R.;0;¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias - Teletrece PrendeTusRedes https://t.co/72ZxKQ246L;846401215118397440;IFTTT;1439;1812;0;0;No;15/05/2011;-33.435363,-70.653775;Eriodista, porque me falta la p. Mente crítica. Emprendedor en @PrendeTusRedes Edito videos y creo estrategias en RRSS.;View;
3/27/2017 10:24:45;@TotalFutbol24;Futbol Total;0;#FutbolTotal Pruebas antidopajes a la selección de Chile: La selección chilena de futbol fue sometida ayer a un sorpresivo control de…;846412689727381504;dlvr.it;385;110;0;0;No;16/05/2016;Aqui y Aya;Toda la información del futbol nacional e internacional...;View;
3/27/2017 12:08:28;@vayavidorra;Vaya vida de Perro;0;#Cuba ¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias - Teletrece https://t.co/aPp26h0SuH;846438792361885696;IFTTT;1213;1891;0;0;No;17/05/2015;;;View;
3/27/2017 12:09:13;@CarlosOrtizR;Carlos Ortiz R.;0;¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias - Teletrece PrendeTusRedes https://t.co/pk9IPdrcDk;846438980820373505;IFTTT;1439;1812;0;0;No;15/05/2011;-33.435363,-70.653775;Eriodista, porque me falta la p. Mente crítica. Emprendedor en @PrendeTusRedes Edito videos y creo estrategias en RRSS.;View;
3/27/2017 12:09:42;@rootapiamacaya;La Roo;1;"RT @Deportes13cl: ?? FOTOS | Un travieso @Alexis_Sanchez ""hace de las suyas"" en práctica dominical de @LaRoja. ?????????? ? https://t.co/SXSVMRY…";846439102438412288;Twitter for Android;48;229;8;0;No;11/06/2010;talcahuano;;View;
3/27/2017 12:10:36;@RadioPremio;Premio La ganadora;0;LA VINOTINTO YA ESTÁ EN SANTIAGO DE CHILE PARA ENFRENTAR ESTE MARTES A LA SELECCIÓN CHILENA TRANSMISIÓN DE RADIO… https://t.co/574gSR5S7M;846439326582030336;Twitter Web Client;325;251;0;0;No;12/10/2011;Venezuela;Radio Premio 103.9 La Primera FM de Socopó Estado Barinas(Venezuela). 20 Años Haciendo buena Radio.;View;
3/27/2017 12:52:38;@Deportes13cl;Deportes 13;0;?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ?… https://t.co/NtA8iFRhDi;846449904973099008;TweetDeck;602670;105227;12;2;No;19/08/2009;;¡Infórmate de toda la actualidad deportiva nacional e internacional y únete a nuestro fan page! http://t.co/KMx86KKQVg;View;
3/27/2017 12:54:11;@FREDDIEOMAR;FREDY OMAR OBREGON;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846450297174179847;Twitter for iPhone;93;159;12;0;No;10/07/2010;Brazil;Captain of Merchant Marine;View;
3/27/2017 12:57:46;@T13;Tele13;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451198194413568;TweetDeck;2731446;111771;12;0;No;17/03/2009;Santiago, Chile;Cuenta oficial de las plataformas informativas del Departamento de Prensa de Canal 13.;View;
3/27/2017 12:58:54;@RenanMartinezA;Renán Martínez A;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451484409651200;TweetDeck;29189;369;12;0;No;30/01/2010;Chile;PhD in Education MA in Psychology & Behavioral Science, BA in Education, Anthropology & Social Science, Advisor in Human Rights & Development;View;
3/27/2017 12:58:54;@AsJovLat;Asoc. Jóvenes LatinA;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451484443201536;TweetDeck;516;106;12;0;No;21/03/2011;Latinoamerica;Organizar a los Jóvenes de Latino América bajo el entendimiento,la libertad los valores democráticos y humanitarios,Generar Participación Ciudadana, democratica;View;
3/27/2017 12:58:54;@Diario_El_Sur;Diario El Sur;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451484472561664;TweetDeck;55;22;12;0;No;04/02/2017;Osorno, Chile;Diario El Sur: Las Noticias del Sur de Chile en especial para el Campesino y Obrero Agro Forestal;View;
3/27/2017 12:58:54;@PuebloValdivia;ElPuebloValdivia;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451484518760448;TweetDeck;63;25;12;0;No;05/02/2017;Valdivia, Chile;Diario El Pueblo de Valdivia, un Diario Popular y Combativo. Buscamos Informar con la Verdad al Pueblo de Nuestra Hermosa y Maravillosa Ciudad de Valdivia-Chile;View;
3/27/2017 12:58:54;@El_Centinela_CL;El Centinela;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451484657102848;TweetDeck;145;36;12;0;No;30/05/2015;;;View;
3/27/2017 12:58:54;@JuntasLuchamos;JuntasLuchamos;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451484703232002;TweetDeck;37;7;12;0;No;04/02/2017;;Juntas Lucharemos por esta revolución-saldremos ala calle por nuestros derechos y por nuestra libertad;View;
3/27/2017 12:59:42;@MarcosYno;Marco Polo;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846451686025695233;Twitter for iPhone;47;116;12;0;No;18/09/2011;en una Piña en Viña del Mar;E.S.T.J.;View;
3/27/2017 13:00:47;@nacioncl;La Nación Chile;0;El DT de la #Roja Selección chilena evitó confirmar que será Paredes quien ataque ante #Venezuela… https://t.co/J3jVmvC6QF;846451956738654208;Buffer;307242;4695;0;1;No;15/11/2007;Chile;Sabemos que no te conformas leyendo, ingresa a https://t.co/wubgIbuDIl, infórmate e interactúa ¿Deportes? Sí, en @Nacion_Triunfo;View;
3/27/2017 13:10:02;@Cooperativa;Cooperativa;0;"Rafael Dudamel, técnico de Venezuela sobre el duelo ante Chile: ""Los partidos verticales son de mucha exposición"" https://t.co/pdNfjoFl27";846454284711579648;Cooperativa.cl;2511674;770562;0;0;No;23/07/2007;Santiago, Chile;Actualidad Online. Síguenos también en https://t.co/e9mG6blZ0c & https://t.co/wz1YhzqFLG WhatsApp +56978880770;View;
3/27/2017 13:10:08;@Deportes13cl;Deportes 13;0;¿A qué hora juega @LaRoja?: mira la programación de la fecha 14 de las Clasificatorias ? https://t.co/4Y5SrrI0fU https://t.co/DZbCWCi8LM;846454311014088705;Hootsuite;602670;105227;5;3;No;19/08/2009;;¡Infórmate de toda la actualidad deportiva nacional e internacional y únete a nuestro fan page! http://t.co/KMx86KKQVg;View;
3/27/2017 13:11:28;@pknazare;PKNAZARE;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846454645882957824;Twitter for Android;9;156;12;0;No;26/01/2017;Santiago, Chile;;View;
3/27/2017 13:16:54;@T13;Tele13;0;RT @Deportes13cl: ¿A qué hora juega @LaRoja?: mira la programación de la fecha 14 de las Clasificatorias ? https://t.co/4Y5SrrI0fU https://…;846456010965344256;TweetDeck;2731446;111771;5;0;No;17/03/2009;Santiago, Chile;Cuenta oficial de las plataformas informativas del Departamento de Prensa de Canal 13.;View;
3/27/2017 13:23:14;@jdiazzapata5;Juan Diaz;0;RT @Deportes13cl: ¿A qué hora juega @LaRoja?: mira la programación de la fecha 14 de las Clasificatorias ? https://t.co/4Y5SrrI0fU https://…;846457608697458691;Twitter for Android;18;27;5;0;No;08/01/2017;Coquimbo, Chile;eres el regalo mas hermoso..!!;View;
3/27/2017 13:24:36;@jdiazzapata5;Juan Diaz;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846457950570975232;Twitter for Android;18;27;12;0;No;08/01/2017;Coquimbo, Chile;eres el regalo mas hermoso..!!;View;
3/27/2017 13:29:37;@Fernand55916148;Fernando Luis;0;RT @Deportes13cl: ¿A qué hora juega @LaRoja?: mira la programación de la fecha 14 de las Clasificatorias ? https://t.co/4Y5SrrI0fU https://…;846459213236715520;Twitter for Android;287;395;5;0;No;08/04/2016;;;View;
3/27/2017 13:36:50;@bravodal;Dalmiro J. Bravo;0;RT @Deportes13cl: ?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto. ?????????? ? https://t…;846461030406520832;Twitter for Android;2438;2219;12;0;No;19/03/2010;Santiago, Chile;Radio Host+Animador+Ingeniero @Feria1069FM @VEespectadores #PeriodismoDeportivo #Olimpismo #Rugby #Fútbol #GerenteDeportivoFIFA;View;
3/27/2017 13:46:05;@LiliSoleda;LiliSol;0;RT @Deportes13cl: ¿A qué hora juega @LaRoja?: mira la programación de la fecha 14 de las Clasificatorias ? https://t.co/4Y5SrrI0fU https://…;846463355304927232;Twitter for Android;175;183;5;0;No;27/03/2011;;;View;
3/27/2017 14:07:23;@Deportes13cl;Deportes 13;1;DT de @SeleVinotinto elogia a @LaRoja: “Los respetamos mucho, por algo han alcanzado sus logros”. ?????????? ?… https://t.co/nJGkw04FqM;846468718653820929;TweetDeck;602670;105227;0;4;No;19/08/2009;;¡Infórmate de toda la actualidad deportiva nacional e internacional y únete a nuestro fan page! http://t.co/KMx86KKQVg;View;
3/27/2017 14:35:53;@sebastianBalti4;Central de noticias;1;DT de Venezuela elogia a Chile: “Los respetamos mucho, por algo han alcanzado sus logros” https://t.co/U9CHITJFk4 https://t.co/uSZ3x24Ogy;846475888761888768;dlvr.it;644;3996;0;0;No;12/02/2016;;comunicador productor (Journalist ) Community Manager;View;
3/27/2017 14:42:40;@FOXSports_Chile;FOX Sports Chile;0;#CentralFOXChile Esta sería la formación de Venezuela para enfrentar a la selección chilena. https://t.co/rLqjSn75Lo https://t.co/Me1CVbJDad;846477596288323590;TweetDeck;158473;57;6;6;No;25/07/2013;Chile;Twitter oficial de FOX Sports Chile. El canal de deportes #1 en audiencia en Latinoamérica.;View;
3/27/2017 14:50:06;@Deportes13cl;Deportes 13;0;?? FOTOS | Autoridades inspeccionan el estadio Monumental de cara al choque @LaRoja vs. @SeleVinotinto.?????????? ?… https://t.co/IdB12JGeaH;846479465597296640;Hootsuite;602670;105227;0;3;No;19/08/2009;;¡Infórmate de toda la actualidad deportiva nacional e internacional y únete a nuestro fan page! http://t.co/KMx86KKQVg;View;
3/27/2017 15:25:16;@maryiperez11;maryi perez;1;#SabadoDeGanarSeguidores DT de Venezuela elogia a Chile: “Los respetamos mucho, por algo ... - Teletrece… https://t.co/bZzlWmxmAf;846488317940051968;dlvr.it;578;620;0;0;No;27/03/2016;;Chile merece dignidad;View;
3/27/2017 15:29:21;@hermicorvalan;Herminda Corvalan E.;0;RT @Deportes13cl: ¿A qué hora juega @LaRoja?: mira la programación de la fecha 14 de las Clasificatorias ? https://t.co/4Y5SrrI0fU https://…;846489344470925313;Twitter for iPhone;15;39;5;0;No;22/02/2017;;;View;
3/27/2017 15:34:54;@CarlosOrtizR;Carlos Ortiz R.;1;DT de Venezuela elogia a Chile: “Los respetamos mucho, por algo han alcanzado sus logros” - Teletrece PrendeTusRed… https://t.co/fZZ6usNNXd;846490740767248384;IFTTT;1439;1812;0;0;No;15/05/2011;-33.435363,-70.653775;Eriodista, porque me falta la p. Mente crítica. Emprendedor en @PrendeTusRedes Edito videos y creo estrategias en RRSS.;View;
3/27/2017 15:46:11;@chilenotici;Noticias Chile;1;DT de Venezuela elogia a Chile: “Los respetamos mucho, por algo ... - Teletrece https://t.co/AtDrBiVHjv;846493579166040065;Hootsuite;2897;2374;0;0;No;27/02/2013;;Noticias Chile Política Finanzas Espectáculos Computo Deportes;View;
3/27/2017 16:45:00;@RevistaCosas;Revista Cosas Chile;0;Selección chilena tiene la misión de ganar ante Venezuela https://t.co/TdrNr487NG @LaRoja https://t.co/2k60JmJO4K;846508384387923968;TweetDeck;51566;1666;0;2;No;04/09/2009;Almirante Pastene 333;Somos una revista internacional.;View;
3/27/2017 17:30:00;@Tele13_Radio;Tele13Radio;0;?????? ¿A qué hora juega Chile?: Mira la programación de la fecha 14 de las Clasificatorias https://t.co/Y2HU0WT7Zk https://t.co/ZAfPSLzh0m;846519709084237824;TweetDeck;66157;4584;0;0;No;30/03/2015;Chile;Cuenta Oficial de Tele13Radio / 103.3FM / #EsHoraDeEscucharnos;View;
3/27/2017 18:00:41;@abapul52;Luis - Arica;0;[FOTOS] Autoridades inspeccionan el Monumental de cara al choque Chile vs. Venezuela https://t.co/ciFM26LCwW @T13 ahí andaba el come moco.;846527431213268992;Twitter for Android;106;83;1;0;No;19/11/2010;ARICA-CHILE;De Santiago pero desde el año 1978 en Arica, Ciudad de la Eterna Primavera, y fiel al Chaguito Morning siempre.;View;
3/27/2017 18:45:38;@JKwelyer;JeniferKwelyer;0;Argentina prepara apelación de Messi ante inminente castigo de FIFA por insultos - Teletrece… https://t.co/b4KYrwAs7W;846538739404828672;dlvr.it;220;249;0;0;No;24/12/2016;Santiago, Chile;Estudiante de Periodismo - Chilena por nacimiento pero Alemana por Padres;View;
3/27/2017 18:50:00;@Deportes13cl;Deportes 13;1;DT de @SeleVinotinto elogia a @LaRoja: “Los respetamos mucho, por algo han alcanzado sus logros”. ?????????? ?… https://t.co/dJ7X7MxlF1;846539840313212932;TweetDeck;602670;105227;2;2;No;19/08/2009;;¡Infórmate de toda la actualidad deportiva nacional e internacional y únete a nuestro fan page! http://t.co/KMx86KKQVg;View;
