Date;Screen Name;Full Name;Sentiment;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps
3/28/2017 14:30:08;@ExtraGirardot;Extra Girardot;0;[EN VIVO] Y se abrió el marcador con @jamesdrodriguez @FEFecuador vs. @FCFSeleccionCol #ConLaTricolorPuesta https://t.co/KBCT7HHwlz;846836829659807744;WEB Post to Timeline;1540;453;0;0;No;14/05/2012;;;View;
3/28/2017 14:30:08;@ExtraDorada;Extra La Dorada;0;[EN VIVO] Y se abrió el marcador con @jamesdrodriguez @FEFecuador vs. @FCFSeleccionCol #ConLaTricolorPuesta https://t.co/vwLOlhSuJg;846836831392092161;WEB Post to Timeline;888;489;0;0;No;22/07/2013;La Dorada (Caldas);El diario Extra La Dorada, es un medio de comunicación escrito, encargado de informar a la región del Magdalena Centro.;View;
3/28/2017 14:30:09;@ExtraLlano;Extra Llano;0;[EN VIVO] Y se abrió el marcador con @jamesdrodriguez @FEFecuador vs. @FCFSeleccionCol #ConLaTricolorPuesta https://t.co/vb1q5jkzRe;846836834592346112;WEB Post to Timeline;1477;150;0;0;No;09/01/2015;Villavicencio -Meta;El diario de todos. Principales noticias de Villavicencio, del departamento del Meta y los Llanos Orientales.;View;
3/28/2017 14:30:10;@ExtraBucara;Extra Bucaramanga;0;[EN VIVO] Y se abrió el marcador con @jamesdrodriguez @FEFecuador vs. @FCFSeleccionCol #ConLaTricolorPuesta https://t.co/Q9Cl4O147f;846836836957896705;WEB Post to Timeline;431;108;0;0;No;21/06/2015;Bucaramanga, Colombia;Noticias Judiciales, Política, Comunidad y mucho más, en el Área Metropolitana de Bucaramanga, Colombia y el mundo. |Somos el Diario de Todos|;View;
3/28/2017 14:30:17;@BryanRG9;•Andrés  ?;1;RT @TheHijueputa: Hoy juega mí selección Colombia hijueputaaa?????;846836868662611969;Twitter for Android;76;104;256;0;No;05/11/2016;Bogotá, D.C., Colombia;12/27/16 ????;View;
3/28/2017 14:30:19;@reggaeflowmusic;Jader Vásquez [DATA];0;Entrenadores de selección Colombia con 100+ goles: Francisco Maturana JOSÉ PEKERMAN;846836875373502468;Twitter for Android;255;384;0;0;No;31/10/2011;Montería ;Tecnico en Instalaciones de Redes eléctricas domiciliarias Futuro Lic. en Informática & Medios Audiovisuales. Amante de la música, el Fútbol & la tecnología.;View;
3/28/2017 14:30:19;@FERNAVALERA95;Fernando Valera;1;RT @Wibbbastidas: GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL GOL de mi Selección Colombia;846836877898530820;Mobile Web (M2);2338;1913;5;0;No;11/02/2011;Barranquilla Colombia Parceros;Hincha del @JuniorClubSA y fiel seguidor del @realmadrid. SIGUEME Y TE SIGO;View;
3/28/2017 14:30:20;@AllianzCol;Allianz Colombia;1;RT @Colombia: ¡Saltamos y nos emocionamos por nuestra selección Colombia! #ConLaTricolorPuesta #SomosColombia #EnEquipoMeAtrevo https://t.…;846836880100540418;Twitter for Android;10580;541;12;0;No;10/06/2011;Bogotá/Colombia;Primera aseguradora fundada en Colombia, y una de las empresas más grandes en el país, con más de 140 años al servicio de los colombianos. #265;View;
3/28/2017 14:30:23;@Chicharitoh900;SEB?S.;1;RT @PsicologoMan: GOOOOOL DE MÍ SELECCIÓN COLOMBIA HIJUEMADRE, ESTOY LLORANDO AGUAPANELA???????;846836893002158083;Twitter for Android;147;112;96;0;No;16/06/2016;Colombia;Estudiante de Derecho?. Vehemente por las letras y la poesía??;View;
3/28/2017 14:30:24;@lernftmila;Andrea??;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846836899343929344;Twitter for Android;199;203;33;0;No;14/12/2014;Caracas/Venezuela;Date cuenta weón~????Col-Vzla ????;View;
3/28/2017 14:30:31;@myriam_johanna;Myriam Johanna;0;RT @vanguardiacom: ¡Gol de #Colombia a minuto 19! James Rodríguez abre el marcador #VamosColombia https://t.co/58OCYgpxlq https://t.co/Qv…;846836928796377089;Twitter for Android;31;178;8;0;No;15/08/2013;FLORIDABLANCA - SANTANDER;quiero enseñarle a mis hijos la importancia del trabajo honesto, a no temerle al fracaso, a respetar a todo ser vivo, a luchar por sus sueño y a ser felices.;View;
3/28/2017 14:30:32;@Angelica_Gilo;???????? ???;1;James Rodríguez convierte el #Gol100 en la era de Pekerman como DT de la Selección Colombia. ????????????????;846836930234978311;Twitter for iPhone;327;322;0;1;No;06/11/2011;Bogotá - Tuluá;;View;
3/28/2017 14:30:33;@DanielaCamargoo;??.;1;Que bonita es la alegría que brinda la selección Colombia cuando juega ????;846836936052527104;Twitter for Android;296;95;0;0;No;13/12/2012;Medellín, Colombia;snap: danielac0810 ???? inst:danielacamargo08;View;
3/28/2017 14:30:37;@SoyHiena;Hala Madrid;1;"RT @JamesEsDelRealM: Este gol de James es el número 19 en la selección #colombia en la era Pékerman""";846836951810486275;Twitter for iPhone;482;570;1;0;No;24/03/2014;Locombia. ;mientras creía que aprendía a vivir, había estado aprendiendo a morir;View;
3/28/2017 14:30:40;@memin456;guillermo lopez;1;Qué golazo Mi selección Colombia vamos por los 3 puntos;846836963583934467;Twitter for iPhone;417;2207;0;0;No;13/06/2011;Armenia Quindio;;View;
3/28/2017 14:30:40;@Eliecer_71;martin;1;Gooooooooolllllllllll de mi Selección Colombia gracias Diosas hoy ganamos;846836964242477059;Twitter for Android;130;1417;0;0;No;15/03/2016;Cúcuta, Colombia;;View;
3/28/2017 14:30:47;@CaosVela;Caos Vela;-1;Gol de la Selección Colombia, lo hizo el jugador que hizo la peineta ??sí, el disléxico James Rodríguez;846836992050638849;Talon (Plus);7007;91;0;5;No;03/07/2013;Ubicación: Donde quiero estar.;Quintanarroense, cancunense, amante del deporte más hermoso del mundo… EL BALONCESTO. Irónicamente soy el mejor futbolista mejicano del mundo pese a quien pese.;View;
3/28/2017 14:30:49;@DanielAlzate29;Daniel Madridismo;0;James nuevamente anota con su selección. Colombia derrota parcialmente a Ecuador 1-0 como visitante.;846837001437499394;Twitter for Android;4364;4569;0;0;No;04/02/2010;Bogotá, Colombia;??REAL MADRID?? ¡Hala Madrid! En las buenas y en las malas por siempre el mejor. 11 CHAMPIONS ???? Ídolo: Cristiano Ronaldo 7 ??;View;
3/28/2017 14:30:50;@Acetaminofenada;[(GALILEA EA EA)];0;Imaginense un partido de la selección Colombia Narrado por Faryd. ?????? https://t.co/6MSbmeDzIv;846837006269366273;Twitter for Android;7779;1774;0;0;No;19/05/2010;En mis zapatos ;Cuentame el cuento del arbol datil de los desiertos.???me quiero mojar pos pies en la luna. Yo soy así, incoherente.;View;
3/28/2017 14:30:52;@SantiAzul2;SantiagoRR;1;@IsaSierra_ centro de borja 1-0 ganando nuestra selección Colombia;846837014242758658;Mobile Web (M5);129;1428;0;0;No;03/09/2013;Colombia,Bogota';;View;
3/28/2017 14:30:57;@Camila_Garcia8;Camila García?;0;Mi tío se vuelve loco cuándo juega la selección Colombia.;846837036074106881;Twitter Web Client;778;490;0;0;No;24/08/2011;Cali, Colombia. ;Insta: Camila_garcia8 ?? Sus ojos están puestos en mí?;View;
3/28/2017 14:31:01;@Marcelablanco26;Maicena CM | SV?;1;Tengo la camisa de la selección Colombia y la gorra de XXIVk, aquí siendo Hooligan mientras veo el partido de mí país???????? #24KMagicWorldTour;846837053912420352;Twitter for Android;1050;795;0;0;No;09/09/2010;Bogotá, D.C., Colombia;Sebastián means the world for me | Molfese and Pasquarelli | Caché | Rix | Bruno? Maicarostián my all?? USTA???????;View;
3/28/2017 14:31:18;@cristianacimba7;Christian Nacimba;1;RT @FannyLu: GOL DE MI SELECCIÓN COLOMBIA!!! VAMOS!!!;846837122178994176;Twitter Web Client;104;1049;21;0;No;30/04/2012;Quito, Ecuador;Apasionado por el fútbol. Universidad Central del Ecuador. Instagram: @christianacimba7;View;
3/28/2017 14:31:20;@julianapgalvis;Juliana;0;RT @ElCoequipero: ??????Hoy la Selección Colombia_____ #ExpectativasTricolor #SoyLaTricolor;846837133117665280;Twitter for iPhone;129;225;8;0;No;02/01/2013;;Comunicadora social y periodista.;View;
3/28/2017 14:31:32;@soniadediaz1;sonia de diaz;1;RT @vanguardiacom: ¡Así apoyan los bumangueses a la Selección #Colombia en el inicio del partido frente a Ecuador! #VamosColombia https://t…;846837181339586561;Twitter for Android;63;213;1;0;No;08/01/2012;caracas;me gusta la lectura, escuchar y aprender de los mismos. me gusta las personas justas y correctas en todo.;View;
3/28/2017 14:31:32;@MueblesYCamas;MueblesYCamas.com;1;GOOOOOOLLLLLL VAMOS MI SELECCION COLOMBIA RUMBO AL MUNDIAL CON TODA;846837181628997635;Facebook;16;57;0;0;No;17/01/2013;;Empresa virtual comercializadora de articulos de decoración para el hogar;View;
3/28/2017 14:31:33;@memin456;guillermo lopez;1;@ESPNColombia qué dentro señores hermosa mi selección Colombia;846837185194201089;Twitter for iPhone;417;2207;0;0;No;13/06/2011;Armenia Quindio;;View;
3/28/2017 14:31:36;@AlejaManrique29;Aleja;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837200771862529;Twitter for Android;723;691;33;0;No;05/11/2011;;;View;
3/28/2017 14:31:39;@robertmindiola;robertmindiolaorozco;1;RT @ElVallenato: @Rafaperezlaevolucion apoyando a la selección Colombia en la búsqueda de un cupo al mundial de Rusia.... https://t.co/7PyP…;846837212482359298;Twitter for Android;644;1555;1;0;No;24/07/2011;valledupar;Escolta,aprendiz del SENA, musico enamorado de la vida. Vallenato pivijayero;View;
3/28/2017 14:31:41;@jorgealfredomaz;jorge  mazo;1;RT @DeportesRCN: 20' ¡Jameeeeeeees! Contragolpe, pase de Borja y gol de James. ???? 0??-1?? ???? #EnVivo: https://t.co/wsqI7nscuA #LaSelecci…;846837220938055680;Twitter for Android;29;81;14;0;No;06/04/2013;;colombiano de medellin antioquia comentarista, analista ,aficionado, y sobretodo amante del buen futbol;View;
3/28/2017 14:31:43;@MeliBlancoPR;Melissa Blanco;0;Colombia llega a su gol 100 en la era Pékerman. James a 19 tantos con la selección Colombia y 5 en #EliminatoriasRusia2018;846837227225255942;Twitter for iPhone;10723;589;0;1;No;03/07/2011;Houston Tx;Houston. TV Host Ent. and Sports. SERENDIPITY fvt word! Model, freelance reporter and Student. Love Volleyball. Colombiana. Media/Press. ??BE REAL AND TRUST??;View;
3/28/2017 14:31:44;@Santiagosm26;Sa.;-1;Ni en un jardín de infantes son tan inocentes como la banda derecha de la Selección Colombia. ¡Muevan el culo!;846837232430448641;Twitter for iPhone;257;327;0;0;No;28/02/2012;Leipzig, Deutschland;Riquelmista por bendición. De cariño me dicen Sa.;View;
3/28/2017 14:31:44;@marlonjairrojas;MARLON ROJAS ?;0;RT @ColGritaGol: 20' ¡Jameeeeeeees! Contragolpe, pase de Borja y gol de James. ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecci…;846837235135758336;Twitter for iPhone;172;271;44;0;No;07/01/2010;Colombia/ Barrancabermeja;Ingeniero de Sistemas-Especialista en Gerencia de Proyectos-Asesor HSEQ-Hincha del América de Cali. Amo mi Familia, Dios y el Futbol;View;
3/28/2017 14:31:48;@fatellezn;Fabio Tellez;0;RT @data_futbol: Entrenadores de selección Colombia con 100+ goles: Francisco Maturana JOSÉ PEKERMAN #DATA;846837250491068416;Twitter for Android;223;464;2;0;No;17/04/2011;Bogotá, D.C., Colombia;Administrador turístico y hotelero, amante del fútbol ??viajar es mi motivacion, hincha fiel de Millonarios, la fortuna de ser Bogotano ???? 100% Rolo 100 % Azul;View;
3/28/2017 14:31:50;@EliSuarez26;es??;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837256321159169;Twitter for Android;1137;600;33;0;No;20/02/2012;Barranquilla;I have enmity with prototypes and patterns from 99??/#QVLMI/ elisuarez260;View;
3/28/2017 14:31:52;@DeportesRCN;Deportes RCN;0;26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/wsqI7nscuA… https://t.co/cnuRpZV5VH;846837266760847360;TweetDeck;369249;576;2;6;No;17/01/2014;Colombia;Todas las noticias, las historias, los datos y las imágenes del deporte nacional e internacional.;View;
3/28/2017 14:31:52;@ColGritaGol;Colombia Grita Gol;0;26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y… https://t.co/GeZGDPlvU8;846837266827882497;TweetDeck;1630234;1027;5;14;No;07/02/2011;Bogotá, Colombia;¡La Transmisión Oficial de los que CREEMOS! #ColombiaGritaGol #LaLigaxRCN #LaChampionsxRCN #EuropaxRCN;View;
3/28/2017 14:31:58;@Damarisaraujo08;Damaris Araujo;1;RT @ColGritaGol: ¡GOOOOOOOOOL COLOMBIA! ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos https://t.co/AffNxWGiRf;846837292127965184;Twitter for Android;19;123;53;0;No;02/10/2016;Buenos Aires, Argentina;Fija tus ojos hacia adelante en lo que puedes hacer, no hacía atrás en lo que no puedes cambiar ????;View;
3/28/2017 14:32:06;@laurariagal10;Laura??.;1;RT @PsicologoMan: GOOOOOL DE MÍ SELECCIÓN COLOMBIA HIJUEMADRE, ESTOY LLORANDO AGUAPANELA???????;846837324742905856;Twitter for iPhone;101;39;96;0;No;15/07/2016;;MILLONARIOS FÚTBOL CLUB ??.;View;
3/28/2017 14:32:08;@Niggee22;C.c;0;RT @DeportesRCN: 26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/wsqI7nscuA #LaSelecciónSomosTodos ht…;846837333223727104;Twitter for Android;64;221;2;0;No;25/10/2010;Bogotá - Colombia;;View;
3/28/2017 14:32:08;@SAMIRSAVE;Samir Sanjuán V;0;RT @ColGritaGol: 26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos ht…;846837335123771394;Twitter for iPhone;147;320;5;0;No;16/02/2010;Bucaramanga, Santander;Ingeniero de Minas. ??% ANM;View;
3/28/2017 14:32:10;@Nemefutbol;Solo Fútbol;0;#EliminatoriasRusia2018 | @jamesdrodriguez pone a ganar al Min 20' a su selección Colombia ante el equipo Ecuador, con un marcador de 0x1.;846837342182748162;Twitter Web Client;39;242;0;0;No;04/09/2016;Caracas, Venezuela;Con el fútbol al día, noticias, resultados, comentarios. Con lo mejor del fútbol Nacional e Internacional. ¡La Vinotinto es nuestra pasión!;View;
3/28/2017 14:32:11;@laurenfttops;bel ( la );1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837348079976449;Twitter for Android;7242;2431;33;0;No;23/05/2012;Colombia;Lauren Jauregui | L² | girls | BACK TO ME ?;View;
3/28/2017 14:32:16;@sarrcoma;Manuel;-1;RT @PaulomarteloE: El Maldito uniforme blanco, de la selección Colombia, es el que lo tienen salas! El Maldito uniforme de La Paz del mitóm…;846837367038263296;Twitter for Android;1494;3387;1;0;No;11/11/2009;Cali, Colombia;Colombiano Totalmente;View;
3/28/2017 14:32:16;@rdavidnoriega;Rafael David Noriega;0;James es el baloto más grande de la selección Colombia;846837367965147136;Twitter for iPhone;276;193;0;0;No;18/08/2012;;Valledupar, Colombia. Estudiante de ingeniería Snapchat: rafaeld96;View;
3/28/2017 14:32:16;@julianapgalvis;Juliana;1;RT @juandiosorio7: Comparte este Yerry Mina de la felicidad para que la Selección Colombia gane en Quito. #SoyLaTricolor #ExpectativasTrico…;846837368418177024;Twitter for iPhone;129;225;5;0;No;02/01/2013;;Comunicadora social y periodista.;View;
3/28/2017 14:32:17;@SLCFREDj;Fred Velez;1;RT @ColGritaGol: ¡GOOOOOOOOOL COLOMBIA! ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos https://t.co/AffNxWGiRf;846837373287591936;Twitter for iPad;593;1284;53;0;No;13/05/2011;Salt Lake City & Hermosa Beach;"https://t.co/D8Sxt1TEkq; Utah Soccer Alliance - METRO; Real Madrid / Atletico Nacional / LA Galaxy, Colombia & USA!";View;
3/28/2017 14:32:18;@FERNAVALERA95;Fernando Valera;0;RT @ColGritaGol: 26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos ht…;846837374889971712;Mobile Web (M2);2338;1913;5;0;No;11/02/2011;Barranquilla Colombia Parceros;Hincha del @JuniorClubSA y fiel seguidor del @realmadrid. SIGUEME Y TE SIGO;View;
3/28/2017 14:32:19;@nialldrugssx;dan;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837379793113088;Twitter for iPhone;2437;2445;33;0;No;04/07/2012;Colombia;? all i need is niall horan? •• ? zquad ? •• ? makeup ? •• ? editing ?;View;
3/28/2017 14:32:20;@angelita_reales;angelica reales;1;RT @NoticiasCaracol: ¡Gol! El 10 de la selección Colombia pone el 1 a 0 contra Ecuador #VamosColombia #Rusia2018 https://t.co/dXq0OlmD9R;846837384943714304;Twitter for iPhone;63;65;53;0;No;09/02/2011;;Querer es Poder!!!!;View;
3/28/2017 14:32:20;@LopezRicon;Leona  2017;0;RT @ColGritaGol: 18' Ataja Ospina un gran remate de Ayoví: ???? 0??-0?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos https:/…;846837385082163200;Twitter for Android;225;350;1;0;No;06/05/2012;Bogota D.C;Comunicadora Social y Periodista, mi pasion los deportes, futbol, ciclismo, Voleibol etc, del primer campeón Santa fe de Bogotá. Anti uribista;View;
3/28/2017 14:32:24;@Arquiterko;David;-1;Ustedes no saben que es el estrés si nunca han visto un partido de la selección Colombia conmigo.;846837402316476416;Twitter Web Client;477;421;0;0;No;29/11/2010;Manizales, Colombia;I don't give a fuck.;View;
3/28/2017 14:32:29;@FutbolModerno_;Fútbol?Moderno;1;James Rodríguez: -19 goles con la Selección Colombia. GOLEADOR. https://t.co/Fq9RY5o6H3;846837421073403905;TweetDeck;116222;22;17;67;No;24/11/2010;En las canchas de Futbol;Fichajes, Datos, Partidos en Vivo y la mejor información del Futbol Mundial. Contacto: FutbolModerno_@hotmail.com;View;
3/28/2017 14:32:30;@Mr_Sebastian98;Sebastián.;-1;Le pegaron al Cuadrado versión selección Colombia, esperemos que Pékerman haga el cambio y meta a Cuadrado versión Juventus.;846837426358235141;Twitter for iPhone;1106;607;0;0;No;23/11/2011;Paradise City B?o?g?o?t?a ;Fútbol, superhéroes, música, humor malísimo, indirectas que nadie lee y RT's... muchos RT's... ah, y poetuitero. Soy el más infravalorado. Snapchat: sebas10317;View;
3/28/2017 14:32:31;@sandavila88;Santiago Dávila;1;Miguel Ángel Borja ya está listo para ser el centrodelantero titular de la selección Colombia. Lo tiene todo. Qué pedazo de jugador.;846837428128243717;Twitter for iPhone;4029;1774;15;53;No;11/03/2010;Medellín, Colombia;Cada cual tiene un trip en el bocho, difícil que lleguemos a ponernos de acuerdo.;View;
3/28/2017 14:32:37;@jpinito61;Jairo Pino ??;0;RT @ColGritaGol: 26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos ht…;846837455659696128;Twitter for Android;432;1468;5;0;No;04/02/2015;Pereira , Colombia;Dios y Madre;View;
3/28/2017 14:32:38;@edanielaor;Daniela;1;RT @vanguardiacom: ¡Gol de #Colombia a minuto 19! James Rodríguez abre el marcador #VamosColombia https://t.co/58OCYgpxlq https://t.co/Qv…;846837460495675392;Twitter for iPhone;86;137;8;0;No;20/04/2014;Bucaramanga, Colombia;Colombiana. Estudiante de Economía-UIS;View;
3/28/2017 14:32:39;@cientifico785;nestor gutierrez;1;Gol #100 de mi selección Colombia en la era pequerman;846837461850505216;Twitter for Android;72;733;0;0;No;05/04/2011;colombia;me llamo nestor gutierrez tengo 25 años, soy de la ciudad de bogota, y soy estudiante de octavo semestre de lenguas modernas;View;
3/28/2017 14:32:41;@HINCAPIEDATOS;ALVARO HINCAPIE C.;0;JAMES RODRÍGUEZ | Alcanza 19 goles en 54 partidos con Selección Colombia de mayores: 2da vez que le hace gol a Ecuador. 1ra vez en Quito;846837471656759296;Twitter Web Client;4196;502;8;7;No;05/07/2010;;Periodista deportivo Manizales. Especialista estadísticas del fútbol y del ciclismo.Contador Público Universidad Manizales. Especialista Legislación Tributaria.;View;
3/28/2017 14:32:42;@Edwin_Suganob;chyno nyno;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837478334107649;Twitter for iPhone;1049;507;33;0;No;21/02/2012;Colombia;instagram: edwinsuganob;View;
3/28/2017 14:32:45;@jhonyhb;Jhony Hernández;0;@CNNEE @jamesdrodriguez pero si dan la noticia de gol de colombia, agradecemos que por lo menos publiquen la foto de la Selección Colombia;846837488501035008;Twitter for Android;31;397;0;1;No;28/06/2010;COLOMBIA;AMO A MI HIJO, ME GUSTA VER FUTBOL POR QUE ULTIMAMENTE NO LO PRACTICO ME CANSO MUY RAPIDO.;View;
3/28/2017 14:32:45;@deparrandabar;Deparranda Bar;1;Sáquelo papa gol gol @deparrandabar #eliminatoriasrusia2018 La casa de la selección Colombia… https://t.co/BwWNiBWzuk;846837489251831808;Instagram;571;260;0;0;No;06/12/2011;Villavicencio Meta Colombia ;villavo / Meta / colombia. 7 agosto al respaldo de billares bola 8, desde 2005 !! Deparrandistas!! de corazón... Deparranda Bar-Parrilla;View;Map
3/28/2017 14:32:49;@anesca_20;Eddy Bastidas;1;mi seleccion #colombia eres grande.. james papasitoooo;846837504770760705;Twitter for Android;54;110;0;0;No;20/05/2010;Venezuela y colombia;Confía en ti para conseguir tus objetivos, la espera puede ser larga, pero todo esfuerzo tiene su recompensa. #christopherEsqueda;View;
3/28/2017 14:32:55;@mafer6510;MARÍA MARIN ACEVEDO;0;RT @ColGritaGol: 26' Amarilla para Ecuador, amonestado Caicedo. ???? 0??-1?? ???? #EnVivo: https://t.co/MeYT2jQR7Y #LaSelecciónSomosTodos ht…;846837531119366144;Twitter for Android;387;2030;5;0;No;15/10/2011;medellin.antioquia;estudiante;View;
3/28/2017 14:32:59;@Skylar_Zzz;S;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837548580290561;Twitter for Android;552;488;33;0;No;12/07/2016;Colombia;stay strong and believe in yourself.;View;
3/28/2017 14:33:02;@FifthDirectionL;Gab ??;1;RT @paisaregui: REITERO: NADIE CELEBRA MEJOR LOS GOLES QUE LA SELECCIÓN COLOMBIA, NADIE!!! MIS CAFETEROS HEMOCHOS ?;846837559703601153;Twitter for Android;1355;957;33;0;No;13/09/2014;Colombia #PREPAGOSQUAD;brb... waiting for CC1 5H3 and HS1 // OT5 // [L]GBT;View;
3/28/2017 14:33:02;@AllianzCol;Allianz Colombia;1;RT @Colombia: Estamos listos para gritar de emoción junto a la selección Colombia. #ConLaTricolorPuesta #SomosColombia #EnEquipoMeAtrevo h…;846837562283053057;Twitter for Android;10580;541;21;0;No;10/06/2011;Bogotá/Colombia;Primera aseguradora fundada en Colombia, y una de las empresas más grandes en el país, con más de 140 años al servicio de los colombianos. #265;View;
